empresa,nicho,cidade,telefone,email,site,google_maps_url
"Sorridents Porto Alegre Clinica Odontológica / Dentista","dentista","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"Salvador Dental Studio | Prótese Dentária | Alinhadores Invisíveis | Invisalign | Caminho das Árvores","dentista","R. Alceu Amoroso Lima, 786 - Caminho das Árvores, Salvador - BA, 41820-770","071999535070","salvadordentalstudio@gmail.com","https://www.salvadordentalstudio.com.br/","https://www.google.com.br/maps/place/Salvador+Dental+Studio+%7C+Pr%C3%B3tese+Dent%C3%A1ria+%7C+Alinhadores+Invis%C3%ADveis+%7C+Invisalign+%7C+Caminho+das+%C3%81rvores/data=!4m7!3m6!1s0x7161b0d1490a5fb:0x5c79cb434e9628c2!8m2!3d-12.9819883!4d-38.4529942!16s%2Fg%2F11vx4m7vky!19sChIJ-6WQFA0bFgcRwiiWTkPLeVw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica NEOPE","dentista","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","neope@hotmail.com.br","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"SAUDENTAL - Clínica Odontológica","dentista","R. do Hospício, 186 - Boa Vista, Recife - PE, 50060-080","081993267070","johndoe@mail.com","https://www.saudentalrecife.com.br/","https://www.google.com.br/maps/place/SAUDENTAL+-+Cl%C3%ADnica+Odontol%C3%B3gica/data=!4m7!3m6!1s0x7ab194ba36fb6e1:0xc15cde25fe71d0b4!8m2!3d-8.0612732!4d-34.8841109!16s%2Fg%2F11q4g6vw_p!19sChIJ4bZvo0sZqwcRtNBx_iXeXME?authuser=0&hl=pt-BR&rclk=1"
"Dr Darcy Mavignier Odonto24h","dentista","R. Antônio Augusto, 1271 - sl 604/605 - Aldeota, Fortaleza - CE, 60110-370","085999720087","odonto24h@yahoo.com.br","http://www.odonto24h.com.br/","https://www.google.com.br/maps/place/Dr+Darcy+Mavignier+Odonto24h/data=!4m7!3m6!1s0x7c748599fe5b83b:0xb4172673498f5e56!8m2!3d-3.7315363!4d-38.513845!16s%2Fg%2F1tcvph0v!19sChIJO7jln1lIxwcRVl6PSXMmF7Q?authuser=0&hl=pt-BR&rclk=1"
"Psicólogos Berrini","psicólogo particular","Rua Alcides Ricardini Neves, 12 - cj. 610 - Cidade Monções, São Paulo - SP, 04575-050","01145647707","contato@psicologosberrini.com.br","https://www.psicologosberrini.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logos+Berrini/data=!4m7!3m6!1s0x94ce50cb1aa590bf:0x7cecf9ff2455bbd5!8m2!3d-23.6082402!4d-46.6929395!16s%2Fg%2F1ptxdm9p2!19sChIJv5ClGstQzpQR1btVJP_57Hw?authuser=0&hl=pt-BR&rclk=1"
"Psico Vila Olímpia","psicólogo particular","R. Helena, 285 - Vila Olímpia, São Paulo - SP, 04552-050","011985946105","contato@psicovilaolimpia.com.br","https://www.psicovilaolimpia.com.br/","https://www.google.com.br/maps/place/Psico+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x94ce5736d2f9c3e7:0x29398a8185eeab67!8m2!3d-23.5936046!4d-46.6868123!16s%2Fg%2F11fjyms1lf!19sChIJ58P50jZXzpQRZ6vuhYGKOSk?authuser=0&hl=pt-BR&rclk=1"
"Psicólogo Com.Br","psicólogo particular","Torre Tarumã - Av. das Nações Unidas, 14.401 - Cjto 2012 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04794-000","01148612233","contato@psicologo.com.br","https://www.psicologo.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logo+Com.Br/data=!4m7!3m6!1s0x94ce514237e187cb:0xaadfe8752f4b18c!8m2!3d-23.6246433!4d-46.7024171!16s%2Fg%2F11h27x4d8z!19sChIJy4fhN0JRzpQRjLH0Uof-rQo?authuser=0&hl=pt-BR&rclk=1"
"CLINICA DE PSICOLOGIA SP LTDA","psicólogo particular","Rua dos Ingleses, 149 - Morro dos Ingleses, São Paulo - SP, 01329-000","011998241538","contato@exemplo.com.br","http://www.clinicapsicologiasp.com.br/","https://www.google.com.br/maps/place/CLINICA+DE+PSICOLOGIA+SP+LTDA/data=!4m7!3m6!1s0x94ce59a0cb5f24a3:0x8296cbe1b8795a43!8m2!3d-23.559231!4d-46.6469342!16s%2Fg%2F11k53xprxm!19sChIJoyRfy6BZzpQRQ1p5uOHLloI?authuser=0&hl=pt-BR&rclk=1"
"Tatiane Mosso","psicólogo particular","R. Ezequiel Freire, 192 - Sala 1006 - Santana, São Paulo - SP, 02034-000","011981066296","suporte@doctoralia.com.br","https://www.doctoralia.com.br/tatiane-mosso/psicologo/sao-paulo","https://www.google.com.br/maps/place/Tatiane+Mosso/data=!4m7!3m6!1s0x94cef7735ffa0b91:0x4b3c115dfec831cb!8m2!3d-23.5046299!4d-46.6233656!16s%2Fg%2F11gmg9mbk6!19sChIJkQv6X3P3zpQRyzHI_l0RPEs?authuser=0&hl=pt-BR&rclk=1"
"Clara Fontes | Psicóloga e Psicanalista","psicólogo particular","R. Mena Barreto, 50 - Botafogo, Rio de Janeiro - RJ, 22271-100","","claramfontes@gmail.com","http://www.clarafontes.com.br/","https://www.google.com.br/maps/place/Clara+Fontes+%7C+Psic%C3%B3loga+e+Psicanalista/data=!4m7!3m6!1s0x997fe74ecc9e1d:0x5abaf693a07857ab!8m2!3d-22.954558!4d-43.187646!16s%2Fg%2F11h64r55l9!19sChIJHZ7MTud_mQARq1d4oJP2ulo?authuser=0&hl=pt-BR&rclk=1"
"SoPsicologia - Centro do Rio","psicólogo particular","R. Sete de Setembro, 92 - Sala 410 - Centro, Rio de Janeiro - RJ, 20050-002","021976478080","contato@sopsicologia.com.br","https://www.sopsicologia.com.br/","https://www.google.com.br/maps/place/SoPsicologia+-+Centro+do+Rio/data=!4m7!3m6!1s0x997822173515d1:0x4dfead690ce854ea!8m2!3d-22.9051376!4d-43.178288!16s%2Fg%2F1wyc5k97!19sChIJ0RU1FyJ4mQAR6lToDGmt_k0?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga na Tijuca","psicólogo particular","R. Santo Afonso, 44 - sala 202 - Tijuca, Rio de Janeiro - RJ, 20511-170","021986834805","carolynneip@gmail.com","https://www.carolynnepsicologia.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+na+Tijuca/data=!4m7!3m6!1s0x997d1598d0ca57:0xb092ec290d352d61!8m2!3d-22.922371!4d-43.2317191!16s%2Fg%2F11h0b4r854!19sChIJV8rQmBV9mQARYS01DSnskrA?authuser=0&hl=pt-BR&rclk=1"
"Rodrigo Rezende","psicólogo particular","Av. Getúlio Vargas, 54 - sala 1303 - Funcionários, Belo Horizonte - MG, 31112-020","031999963048","psicologo@rodrigorezendepsc.com.br","https://rodrigorezende.psc.br/","https://www.google.com.br/maps/place/Rodrigo+Rezende/data=!4m7!3m6!1s0xa699eb30a20185:0x38488512a48f763d!8m2!3d-19.9319858!4d-43.9249163!16s%2Fg%2F1th7zl2s!19sChIJhQGiMOuZpgARPXaPpBKFSDg?authuser=0&hl=pt-BR&rclk=1"
"LJ Psicologia - Psicólogas Especialistas em Concurso de Segurança Pública","psicólogo particular","R. Turquesa, 118 - Prado, Belo Horizonte - MG, 30411-177","031983467457","ljpsiconcursos@gmail.com","http://www.ljpsicologia.com/","https://www.google.com.br/maps/place/LJ+Psicologia+-+Psic%C3%B3logas+Especialistas+em+Concurso+de+Seguran%C3%A7a+P%C3%BAblica/data=!4m7!3m6!1s0xa697dc53e0f637:0xf4ca222a3685a83e!8m2!3d-19.9275505!4d-43.959121!16s%2Fg%2F11sy3wkcp7!19sChIJN_bgU9yXpgARPqiFNioiyvQ?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Curitiba Ketlyn Mayara","psicólogo particular","Alameda Nossa Sra. do Sagrado Coração, 1265 - Pinheirinho, Curitiba - PR, 81870-010","041995284710","ketlynpsicologa@gmail.com","http://www.psicologaketlynmayara.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Curitiba+Ketlyn+Mayara/data=!4m7!3m6!1s0x94dcfd2dad793aa7:0x7e110ab8ea5620dd!8m2!3d-25.5250913!4d-49.2879043!16s%2Fg%2F11j7k1qkfy!19sChIJpzp5rS393JQR3SBW6rgKEX4?authuser=0&hl=pt-BR&rclk=1"
